id,q_gram_set
27b117b7f94c5f04734f6eaeb45a378a6e593b868ae5d6a8afe5524d45bf7772,"{'ri', 'oh', 'st', 'ti', 'ia', 'er', 'hr', 'bu', 'ut', 'le', 'is', 'an', 'tl'}"
681702f02669c28bcc9568de8f535856cff28f133772c0acd9f761734d816ff4,"{'el', 'na', 'll', 'nn', 'ha', 'ah', 'ke', 'an', 'ly'}"
5b21426568364a552231ebdf4a9fef6ca3e1a90bd12dfe261bbd0d70b5c268f9,"{'im', 'mo', 'll', 'ly', 'en', 'og', 'el', 'ge', 'ke'}"
fe0dc17d785d88c18f12daa8698ef671b25a2d55f386e47a2cc2f0924ad10f1d,"{'om', 'ho', 'th', 'al', 'mp', 'ex', 'ps', 'on', 'le', 'so'}"
bfceb02d872130a3560667ce1a2c2a53d2096def46e6c25f342547a1b001efb4,"{'ig', 'gh', 'ri', 'ar', 'ma', 'ia', 'ht', 'wr'}"
f15389bb34d4a84f83b1e954849c8da9d108f8f0bd7e35cc3e2936b17f02257f,"{'rt', 'ob', 'wi', 'be', 'ts', 'er', 'ro', 'on', 'ew', 'so', 'is', 'le'}"
5673b4410060741810695c5b95970d77a50615a655d7e57b74aef02f8890a930,"{'me', 'rt', 'ob', 'ca', 'am', 'be', 'ts', 'er', 'ro', 'on', 'so'}"
f62f0c1df6472c1c6ca0cfbb70287a32a10177849e1672d78e99411dd10f2274,"{'me', 'se', 'ea', 'al', 'lm', 'pa', 'er', 'an'}"
767b1351f30dc03fd858757f2a8384e26e5123b325e67e48236a51f807d35614,"{'me', 'ho', 'ph', 'al', 'oe', 'lm', 'pa', 'er', 'be', 'eb'}"
b401fbff4c8eafd8546848de3a108d3490f7f3b96f5adaba92509dad086e7628,"{'me', 'ey', 've', 'al', 'ev', 'lm', 'pa', 'ya', 'fv'}"
07201915323f586f8465706e26316f292b975627c82af55cf6c7b33527fce214,"{'hy', 'ai', 'rp', 'oa', 'ph', 'ur', 'mu', 'io', 'an'}"
48c16b8095591dc09149fd02bb345fde68192a4bbe2a05fe2a75f21af4df9169,"{'fi', 'gr', 'th', 'ri', 'if', 'ff', 'it', 'hs', 'be', 'et'}"
9aad683542021dd51388aefd03e3ca35a50d5aa07bea85b62d12349ee305112b,"{'wi', 'le', 'th', 'ny', 'ew', 'ha', 'be', 'is', 'an', 'et'}"
992cd42746aeb23579a9d3c7fdd1ac4eebf660722adfd6864bb87ba872cb355b,"{'fi', 'le', 'wi', 'ay', 'ew', 'nl', 'is', 'la', 'in'}"
4465752e4cdad5813e09c15bc056373e24959e5da96bc68f3d3acf668de8f7f1,"{'li', 'wi', 'ie', 'ar', 'ew', 'ch', 'rl', 'ha', 'is', 'le'}"
f9706d97e4d21ad85943253b9ff4dcc8085c53094eeca08c31d279f4142a4061,"{'wi', 'ya', 'le', 'ry', 'ew', 'is', 'an'}"
53ea5fa07a9522e0c41799486f2cc88a7e6078567e6f98616cec892b598a9745,"{'ab', 'le', 'll', 'wi', 'sa', 'ew', 'be', 'el', 'is', 'la'}"
56dca539775dccba81e28c30d3bd52323f66055a7c33de8fa9828689b76513f2,"{'wi', 'ge', 'eo', 'or', 'rg', 'ew', 'is', 'le'}"
13a102416f04f725524ba970aa4cb83e0a83a1faec0389f10d30a6ff2c4e9f97,"{'sc', 'ca', 'wi', 'ie', 'ar', 'os', 'ew', 'is'}"
038e0e8bbed1b0dddce1d4dfaff9cbe51c6832660bc0d89a48cdc2f0a28c63f1,"{'ka', 'ai', 'll', 'el', 'ke', 'ly'}"
10d2ca38e1a3db801e7b225930dcf5ac734c96ffe0df6e6c99f3426d69e8ef00,"{'me', 'lm', 'pa', 'ia', 'er', 'mi', 'al'}"
2a7157b6db30ab97f452bc60ec6ee3c5b5aaea92bd90354e83c2ef55126c0e29,"{'li', 'da', 'ia', 'vi', 'av', 'am', 'is'}"
a64b123ce769d84fc6e71151543b0c1fde5455a2587a32bd3a153470de6b52cf,"{'nd', 'dr', 'av', 'ra', 'is', 'al', 'ex', 'da', 'vi', 'le', 'xa', 'an'}"
f3b6ca860b68df9ada76666264861ad0ba27f6aea403f4ced2f36251e6ea0698,"{'rt', 'dr', 'ey', 'co', 'rv', 'ur', 'ne', 'ou', 'tn', 'vi', 'is'}"
1ec9fa8e9f80978a0d13da90c0edf785793625c0e2d84f8197cfdc24fbfc42ff,"{'li', 'wi', 'ce', 'lk', 'al', 'ic', 'il', 'on', 'ki', 'so', 'ns', 'in'}"
d0ac0367eb13d0b1581de35e9adf8093ad14a10d4d0d87996067826357f1544d,"{'en', 'am', 'ja', 'nj', 'mp', 'so', 'ps', 'on', 'mi', 'be', 'im', 'si', 'in'}"
88deb29d0d68ea0fc3b953d0b808a62afa0a6cc8da0bf1bc1939741d6c8ef266,"{'li', 'ci', 'al', 'ic', 'mp', 'ps', 'ia', 'on', 'so', 'im', 'si'}"
0b5d12d8e5f346528d7db0c6e8db2f00c40133ef59cd9d2d5ceb2ecaac0839e5,"{'th', 'ny', 'mp', 'ps', 'on', 'so', 'ha', 'be', 'im', 'an', 'si', 'et'}"
8026f77bfcc20406e1359ca384bc33581c36128ebef4c30b37f6cc7e2583f5f9,"{'nn', 'ah', 'mp', 'na', 'ps', 'on', 'ha', 'so', 'im', 'an', 'si'}"
40c9ebf37ed059ef1b9883537966f2688fb06a4389e7007a242210b522f9ce30,"{'ob', 'bi', 'co', 'ja', 'ac', 'ro', 'on', 'so', 'ns', 'in'}"
9847157b2543dcd90f04c9af7cdf2a2849979a2d0b5e5f2da6a5fa3031c53fe6,"{'me', 'mm', 'mo', 'od', 'oh', 'am', 'wo', 'ha', 'oo', 'ed'}"
9bd51c242ac96543f26972c5034c879cb00c2cb34f20f83db9f3f3bfd49647ac,"{'me', 'an', 'oo', 'eg', 'ga', 'wo'}"
fd90a27e06b6eb35a18f41532e1772891ac5e47aab60dfd49bc1c50b25b49439,"{'ow', 'na', 'wn', 'nn', 'ro', 'ha', 'br', 'ah', 'an'}"
8d94045a8533ff0fcbddf725fff6bb3dc742a3f1251261f55c3b778820a3c422,"{'me', 'ah', 'st', 'os', 'fo', 'te', 'er', 'hm', 'ed'}"
fb12314037802bf3b211fabb4ac0cf2b35f24769ff056410fe57f7427d5d370e,"{'lu', 'st', 'os', 'uc', 'fo', 'te', 'er', 'cy'}"
2f2ec6801209cb4fe2b3068609a692c995e231410de16447277dbe3157310b5b,"{'ob', 'be', 'st', 'os', 'fo', 'te', 'er', 'so', 'el', 'is'}"
2a5edc82d362f05f7f605ce506d041fa14e1427944c4f08b3fdfe603af5ad5c9,"{'st', 'ar', 'os', 'fo', 'te', 'er', 'rr', 'ry', 'ha'}"
eb8c8e4ee628b37bfe3d8330618ca98c20945c96542d2a9389d91e8f34c74f3b,"{'li', 'st', 'os', 'fo', 'ia', 'te', 'vi', 'ol', 'er', 'iv'}"
cce1510783ad448e3e2551dcd2908b880a740a29c9bc409337ff938097034a1a,"{'nn', 'co', 'or', 'st', 'os', 'no', 'fo', 'te', 'er', 'on'}"
6946dd8de811fcbec96a301bf608df2ae061235951d49aed575610332cea6426,"{'hy', 'bp', 'ba', 'ie', 'ph', 'ub', 'ki', 'mu', 'an', 'eb'}"
3b6f06d5fb32d0a00f1cf1786f6e0a9fa10889d4f90a92c6f70bcdc58477e0f8,"{'uv', 'hy', 'ge', 'ph', 'al', 'pa', 'vp', 'mu', 'lg'}"
9886863d066cdac30414a4c0b3cc96443bdf9b0e0dbf2d20a1264b1f89b31857,"{'hy', 'ea', 'or', 'rp', 'ph', 'ur', 'no', 'le', 'mu', 'el', 'an'}"
b9bb9ad4a80441e8b8cc96a3d050e748234ddd7eb37b7477945f344a3bd2a95d,"{'yl', 'hu', 'an', 'dy', 'la', 'un', 'nt'}"
e1dd6763e26888c265a0b4a6bc89af6decbfb84c421f13191e86cbed672f9124,"{'hu', 'na', 'un', 'nn', 'en', 'ie', 'si', 'nt'}"
6265f8d438810df177b21708dc6324f6057ea147b4e1cddf5e7f3377d04c202d,"{'lu', 'ca', 'uc', 'hu', 'as', 'un', 'nt'}"
75826aefcf54db445efc9ed03e8a55a48c308188e3bd931fb7822355ab8d5e1d,"{'hu', 'nt', 'th', 'ha', 'an', 'un', 'et'}"
894eb588a114e8670d832f7bdbdc7ad28f50700d3161539bb216eb9903ef0389,"{'ub', 'da', 'vi', 'ru', 'av', 'by', 'is'}"
3839f465a0c0d1690e66c4b25844a97d08cb012db826038af77ae36556816132,"{'hu', 'ya', 'ry', 'an', 'un', 'nt'}"
f2cde659e1748a222fd54cc51dc064bbd656f1aa482a87d6df600d8ffd8f9f79,"{'ab', 'll', 'un', 'nt', 'sa', 'hu', 'le', 'be', 'el', 'is'}"
042ad5c06a40531361597609039916ecc9c46787433d33903f529a15a0e52669,"{'hu', 'nt', 'ra', 'ke', 'ei', 'un', 'ir'}"
4553c8eb99db7f85193c15a25490830a1d0499ff51f199f3bfc2c0fc0a8c0078,"{'hu', 'ma', 'as', 'ho', 'th', 'om', 'un', 'nt'}"
da6aea1b187cfeffbd8e610bdf24a450ec9765f91e0a9b166e993ce6b2c6e774,"{'ab', 'wa', 'bd', 'dw', 'pe', 'op', 'eb', 'oo', 'lo', 'ed'}"
41b64b507b0abef05e4c0358aeb4e2ff7ba8ad0ae92b75ab5bf6f220ed266d2e,"{'co', 'ic', 'er', 'ol', 'pe', 'op', 'le', 'oo', 'ni'}"
6ccb2adecc84b5eea0fc583bf0d0ada88e5f93d603d1cab26df0daccd6251489,"{'yl', 'an', 'co', 'dy', 'er', 'pe', 'op', 'oo', 'la'}"
d20119e815caea8e5a408cde4e97be4832e230a552b6a17fd4605b9cda164d33,"{'ge', 'eo', 'or', 'rg', 'er', 'pe', 'op', 'oo', 'lo'}"
02202d1e98dffde6941d1edc8ddbddbac98c438b450b8886086477c443b99b08,"{'er', 'pe', 'co', 'op', 'oo', 'am', 'sa'}"
4b0c1deead1273e98d58625d51b71973fc3e449b6e32b17f466af97b92568f73,"{'li', 'sh', 'fi', 'll', 'ie', 'il', 'er', 'he', 'mi', 'is'}"
d34b73a40c3521142cb085c51e8e9776be21456af77d22bc5d8a801ae2e97498,"{'li', 'ot', 'da', 'll', 'vi', 'av', 'el', 'is', 'io'}"
5c2686e600e44d4f2e5f6b8888cb49f147251d66b34aa7d9403e1326a160ea3d,"{'da', 'er', 'ra', 'ri', 'is', 'an', 'ar'}"
e2036c9b778ea402ea9aca871ea5ca12e957c02f437013124f841c6635d01fdf,"{'me', 'es', 'sc', 'ca', 'ba', 'ar', 'os', 'rm'}"
0dbba589ab4da58bd80cf0bfed3145107a8e02451e4a8046675d111105d496cf,"{'oe', 'rn', 'es', 'ne', 'zo', 'ba', 'ar'}"
efb97acd5ef7448c1fff515d30925a819b4b412781e679aeddf9765d1cd011b2,"{'rn', 'es', 'nn', 'ba', 'ar', 'ne', 'an'}"
7fb7367c19c7042193d535a3730871826e09b5f20c0a32c14bbf38dc2ac768f4,"{'me', 'rn', 'li', 'es', 'am', 'ba', 'ar', 'ne', 'ia', 'el'}"
e7384d2e356af0257637261e0457aaf1d2c529eca319f96c7bc2cdebe75c1f09,"{'th', 'en', 'st', 've', 'ev', 'na', 'te', 'at', 'on', 'ha', 'so', 'an', 'ns'}"
75d257c89076d0fa42fcabb6aad7b36ebbca3d061bbb4ebd3ecfbd368e1a671d,"{'lu', 'en', 'uk', 'st', 'ke', 'te', 'er', 're', 'ns'}"
e1d7a96ccbbf535732ad56f8c46348078a3fb9d14e3928978913e69a0fa9eea1,"{'id', 'ya', 'ey', 'fr', 're', 'ei'}"
304bbfac5669de02afa19c426f5091bda7fe18efda22ed2bff4f96d965573abf,"{'hi', 'op', 'bb', 'we', 'so', 'ie', 'ph', 'eb'}"
978406a0341c50247f35df513eb09f1b14ff1618b28f0f92f7c82f7d2f2985c5,"{'li', 'ob', 'bi', 'ia', 'vi', 'ol', 'ro', 'on', 'so', 'iv', 'ns', 'in'}"
2fbafff69b86f107be36c490a72e56cfb7c03eb099290f38a9f9bacacfae58a6,"{'ob', 'bi', 'nn', 'en', 'ie', 'in', 'na', 'ro', 'on', 'so', 'si', 'ns'}"
0d9d276de3ce121023b5cb6b9db6dfbd367130286f999d8dc8bbd4b298d91502,"{'ck', 'es', 'av', 'ja', 'ie', 'ac', 'da', 'vi'}"
a79aff8f84279ff830e2bb8809939ce5dc932de473468e8a2cc5a0c030db4648,"{'es', 'ai', 'av', 'ie', 'da', 'ma', 'sy', 'vi', 'is'}"
a89bbe3ae026eae08cb60a2f0abcd9a7718e84cbc81aea34fadf521ed9883b92,"{'me', 'es', 'an', 'av', 'eg', 'ie', 'da', 'vi', 'ga'}"
184f57b774495a5fc92c015dcc4474f36648c9ac26b260614adbe727b997ff26,"{'es', 'fi', 'av', 'ie', 'al', 'lf', 'da', 'vi'}"
9eaf50dcbfb8a8de42321f611df2a381a649b592649716cb3a57890f7d9acf5f,"{'sc', 'er', 'co', 'ri', 'ot', 'tt', 'in'}"
7e7bb0278a7accc988f4141198caeaaf0a474786bf06497364dce4adbfa42e31,"{'me', 'li', 'es', 'ho', 'lm', 'il', 'ol', 'ly'}"
d6bb7ab9284e46b2613c8a5974bfafb9cb064c2e31cb90d7fba42c0180d7bb6f,"{'me', 'lm', 'es', 'ia', 'ol', 'ho', 'ti'}"
4c05d067c61e5ea9c4a84ed57c27a16800c727f2a2c0af815a788d37eeabeabf,"{'lu', 'uk', 'lk', 'ke', 'al', 'wa', 'er'}"
a0cabf5725aa46306284984de7a07fd461ebcf47604e187d9c6ea009a578b58e,"{'ey', 'ce', 'lk', 'ke', 'al', 'wa', 'ac', 'er', 'la'}"
52c3236180a314c019718e040b2310e24114fad20125f2a02d4973b339a8babe,"{'oe', 'er', 'wa', 'lk', 'ke', 'al', 'jo'}"
a6f172a43f3a3bd154f667270c0e927c5a10f09b303b317717dc96c67798c0c9,"{'ng', 'hi', 'am', 'my', 'in'}"
011b0dfcdc08f993a6d031e812c31a945f7afc65f8e68c7e25353fd4a1981452,"{'ng', 'te', 'er', 'pe', 'ki', 'in', 'et'}"
7c494f6ae8e302e389c7afb958d4f5a897ba12b9ce80bc27443406fd9a186386,"{'lf', 'fi', 'ng', 'ki', 'ie', 'al', 'in'}"
22ec978d02d35d02a9e50bec0354b28b9a64245bda2a80d127046c17e2dcf3f3,"{'ng', 'ki', 'am', 'my', 'in'}"
8dacb5d853e7c129a392eaf7221a39e840338a56ce15bb45d081cfe26352b28b,"{'ki', 'ng', 'on', 'le', 'eo', 'in'}"
3a7c047900102da5f3314aad656f74ddbdecd3671751dc2ffa3c3eea4c707d95,"{'ng', 'vi', 'ki', 'in', 'ie', 'ev'}"
bd965ac58de805d3eaf8f2171ea3a3abaa04cfce4958e6802148ca6aeee31deb,"{'ng', 'ia', 'ki', 'ti', 'in'}"
344cd930f4cbf7e70097669f6ad90cce37049fff39b3b283a9a64ace81ad142c,"{'ng', 'ya', 'ry', 'ki', 'an', 'in'}"
a67861f9fbe954c022241b014c44a15f2c3af554eb5a08ed82aae1e18fed8e25,"{'ne', 'ng', 'sm', 'as', 'mi', 'ki', 'ja', 'in'}"
986b27d3460ec133b3d34cba430188ba7a50dbeb716d70476e95e184c55aeb5d,"{'yl', 'sh', 'll', 'ha', 'ar', 'al', 'ty', 'ma', 'er', 'le', 'rs'}"
f42272237e9d57f059f3f575e153738a8dba1707a5f618abeaadc6294cf733fc,"{'ar', 'ng', 'ch', 'rl', 'te', 'hi', 'ha', 'ot', 'tt', 'lo', 'in'}"
611197f3133f3f4d392b5d10aa860586a7053829bfee5b39036c739d02483b81,"{'ng', 'hi', 'ma', 'on', 'in', 'so', 'ad', 'is', 'di'}"
c7ae12618041a587259cd18663ba9c680ea105a81c246a2f96a3d174cf56e4ea,"{'el', 'li', 'ia', 'll', 'am', 'be'}"
fc5276af73ea104388eb2b2f6f49045e972679b20b56898c7f1edd65f5be2587,"{'el', 'hl', 'll', 'op', 'le', 'so', 'be', 'ph'}"
235b18c58e8661ce5e82d777009c7a93487020d39abb1f3fe383229920be07b9,"{'ll', 'ay', 'be', 'el', 'ye', 'fa'}"
06c792b25cb3135e1b1db1000cfac3e3ddbb8a3c58d63eb67049ac0bfe8f8a95,"{'cc', 'ec', 'be', 'ak', 'za'}"
cc36c38872688c44d492512497ca5d95b842962cc698362e39d5cc28f307b98b,"{'no', 'll', 'ea', 'le', 'or', 'el', 'be', 'an'}"
7b0316261aa79315ee10eb6cd2ac9d1415854a95544f23b66ac8da4fe9b0434b,"{'wi', 'ie', 'il', 'da', 'ls', 'on', 'so', 'el', 'an', 'ni'}"
63508f0eda3be7f45cb5c5e66493948975540d3e3eaa61c337580f61d0754be8,"{'av', 'ba', 'ke', 'ev', 'vi', 'on', 'ha', 'so', 'is', 'vv', 'ak'}"
4b236abca0c0473ef4f499950dee11c476d81a81ba2f1f92c0f0e487d0bf9802,"{'ig', 'ai', 'ge', 'ea', 'ba', 'ke', 'pa', 'ak'}"
4aa2cc4e3befafc0b9bd2569a2610e719b0ca01a5d7eaab049e9363a401ef684,"{'rd', 'fi', 'ay', 'wa', 'nl', 'la', 'ar', 'in'}"
4124b0f7f0812277f3546d8f2eba7ebd9433a0110c0a03c841a84889919392bf,"{'ro', 'wa', 'rd', 'ie', 'ar', 'si', 'os'}"
56c2fd58c5125d577eb0908efa7861b690e2e4116b88036b467201b786d18e1e,"{'ky', 'sk', 'wa', 'rd', 'ar', 'ye'}"
53e4982aa86767be0596b015ee23e190a0cfdc87fc804d94746bc3e2bfeaa595,"{'me', 'es', 'wa', 'am', 'rd', 'ja', 'ar'}"
d10d6af65286a2a21202f4714c035a2eeceb2a29b5836cf48d51138c2acfb5cf,"{'ec', 'ee', 'ce', 're', 'wa', 'rd', 'ar'}"
68216bf7dfcb8f3e6cae698ba1ba0e792fa051f5a5c68739829a6ae9949094d6,"{'es', 'gr', 'ce', 'ra', 'jo', 'ne', 'ac', 'on'}"
1643dedf1f82c2e1fd358bea2dc1cf7e9d1e4899c35abb55f36664fcaf509dcb,"{'nd', 'es', 'al', 'jo', 'ne', 'ex', 'er', 'on', 'le', 'xa', 'an', 'de'}"
1086dcf8ba89d6d28a264d86ec5087b6796239e8bb2465f329746ea5beca1339,"{'me', 'mm', 'mo', 'll', 'oh', 'am', 'il', 'hi', 'ha', 'ed'}"
f56a2cd64f030becec7f8e8729eec460630e5e840a69a964c71afb76df7ecfe9,"{'it', 'hi', 'ia', 'sm', 'op', 'th', 'mi', 'so', 'ph'}"
0dc7ee0f993eed93eb47d11c0fd085d3902cd4a4d3bdeec9a5561fb9af4fee65,"{'it', 'sm', 'tt', 'th', 'mi', 'ti', 'ot', 'ie', 'lo'}"
4399919a1dbff4f3d2b20daf3a858b57dbcdbe8cf0804d76abdc732e5fea0e87,"{'nd', 'yl', 'dr', 'ay', 'or', 'ta', 're', 'ew', 'an', 'lo'}"
942aaf36e86af0a7099df6c2964ddbf067fbf16b3812cab60f5e1bb82871d59d,"{'da', 'od', 'oo', 'el', 'ie', 'an', 'wo', 'ni'}"
9b2fa6ffa458475674ffbb32ebba25ab7df5bca9d67885833a729c4302003dba,"{'ke', 'fi', 'ey', 'er', 'ba', 'le', 'nl', 'ak', 'in'}"
49adef2a1dba4afce21545b793420e25fb537aec99a2262cce838cc050875d09,"{'es', 'av', 'ie', 'da', 'ya', 'vi', 'ry', 'an'}"
a74bd64edf79d221f89e0200d914deaa3448c3e6e02f4cbb86606f29b15d0422,"{'es', 'hl', 'av', 'ie', 'oe', 'ch', 'da', 'vi', 'lo'}"
e5755699d70654d265905b16d5ab15d868486f8fcd233b5003028085a0bea6a2,"{'me', 'es', 'an', 'av', 'eg', 'ie', 'da', 'vi', 'ga'}"
b308c1e0ec20786f2a9abb248679773e7f21ac8e39d2dc75e0780e34c8ce7cb4,"{'es', 'th', 'av', 'eo', 'ie', 'da', 'he', 'vi'}"
d1fc3ca055fc0effd85691206975aaca12417cfea1de7ec1262c678668e2b671,"{'ng', 'mo', 'll', 'ol', 'ki', 'in', 'ly'}"
242e205c642c2f3b621a9eba6cde95fd605cda2c0b5d595ec92e41fea70533e1,"{'hu', 'nt', 'ro', 'oo', 'br', 'ok', 'un', 'ke'}"
f839e584bdfd0dceaa3382952b9bccb3c05c01b288b5201c785e32203bfeefaf,"{'ug', 'su', 'bi', 'en', 'ge', 'ru', 'un', 'ub', 'mu', 'im', 'ns', 'in'}"
faafc087a6966ce3e15d9de19c11fa805f0a171a9dc2359be7f7535a969cba60,"{'da', 'vi', 'av', 'am', 'ad', 'is'}"
f9decc53fe143a071fcb33750076e2468e402f2f7259134c416ab97925b05c3c,"{'li', 'll', 'ie', 'ui', 'da', 'au', 'el', 'is'}"
02c5cdc67c5dbad10b7cf70e174df65a9c0144cade51fc4d2a3563865a3af2ac,"{'er', 'ro', 'og', 'le', 'eo', 'ge', 'rs'}"
2021fb2a8e05b5a4a83aa1364ff988e4571c81581cdc7d1d6e0e151f2ce31623,"{'li', 'll', 'og', 'ge', 'il', 'er', 'ro', 'rs', 'ly'}"
3dae5ea16cffcf0f508dbe86a2675f8c456d8a7a5b13b24bc2bc481374f5f5bc,"{'og', 'ge', 'al', 'ex', 'er', 'ro', 'le', 'rs'}"
6790d1524a99b406db6eaad9c4fdde4e857ed641319fffdde4b4d8a183ce6a8c,"{'rk', 'ge', 'eo', 'or', 'ba', 'ke', 'ar', 'rg', 'er'}"
ff9b77c5f2b77a25eb36702549563b3fc4f9bb09fd4e5d5b1ba66d6647a959be,"{'ll', 'it', 'ch', 'he', 'tc', 'mi', 'el', 'la'}"
c165ff6232797b4843e393c315c2e5d896ab99df94c7c14c64208689f06f71a1,"{'ll', 'as', 'ho', 'ic', 'il', 'ch', 'er', 'ol', 'mi', 'le', 'la', 'ni'}"
c78218868a17ef7adac2f4f6ac02129dc18fced460053881c0c87d0948ea1299,"{'le', 'll', 'nn', 'ah', 'il', 'na', 'er', 'mi', 'ha', 'an'}"
e23a765d39e9e5c9847ad82f0feacad5b6e1a5e9fa11d4d0e81f960753ceabd5,"{'il', 'ia', 'll', 'er', 'mi', 'le', 'ti'}"
5031de29780f40505c6c6f989a5ce5f9b071c3c993843fdba81cc8788f3135a4,"{'sl', 'll', 'il', 'er', 'mi', 'le', 'is', 'la'}"
bb9e4371e6fe095475932b8e4663ac75f7be758d83f067d375d743840752b6d0,"{'rt', 'ob', 'be', 'va', 'ev', 'ts', 'er', 'ro', 'on', 'so'}"
ddb4093e41c8d5a6d6d09be7e5e7c7f978ad72d039b2fd5674fea4e3424775a5,"{'uc', 'ee', 'cu', 'ce', 'cy'}"
a754011f3bdd0ee6c1e5108d2000bbc66ab18d94f51d391881a294292867cd5d,"{'me', 'ow', 'll', 'an', 'we', 'eg', 'po', 'el', 'ga'}"
a69c77855d82c8d5c1c1145304753149aeb09ccdc671a8d8b7989f337aa79fb4,"{'ow', 'ey', 'll', 'ce', 'rc', 'we', 'po', 'el', 'mr'}"
337f7351073e322d1aa98b1b923816d797e72fab4180c11727e1ba4e6b9e7a49,"{'co', 'oo', 'ie', 'da', 'er', 'pe', 'op', 'el', 'an', 'ni'}"
78c7fdb1f31c00b8fedc826cd69cbee74a633b05cd80490755a4379c7bd7e81e,"{'me', 'bo', 'es', 'ob', 'am', 'ja', 'ts', 'bt', 'be', 'eb'}"
b5fce62fa469611d0075f53586cf0ff78273e3dcc65a962f9905e64f4db86e2d,"{'rt', 'li', 'ob', 'ta', 'al', 'ts', 'na', 'ia', 'at', 'er', 'ro', 'be'}"
0adfbda11ba186cd29a4b453c5389331d12d939ba44da2edd6030ba41a98ec50,"{'rt', 'ob', 'ea', 'ah', 'ts', 'er', 'ro', 'le', 'be'}"
6581f1afdc27b50875bc069b9774ee4eeced968686be4769cf6037d921ba3427,"{'rt', 'ob', 'ts', 'ia', 'er', 'ro', 'be', 'ni'}"
865cfa57e6d0bb77813a258aeb908751e5bc2d662fa5f047754d49b6875ee3b8,"{'rt', 'ob', 'th', 'ts', 'na', 'at', 'er', 'ro', 'ha', 'be', 'an'}"
e1c233a1703941b6e4e1c25a58f68d91037da9a1a8e2b0627404edd2c4cd3927,"{'lh', 'oh', 'do', 'al', 'ic', 'hi', 'pa', 'er', 'he', 'in', 'ni'}"
a13532827b15d8c7947df2fd889c404ba6b8d9a33092649a7b26dd1704a93921,"{'me', 'ey', 'ra', 'ad', 'al', 'lm', 'pa', 'er', 'dl', 'br', 'le'}"
f51b59dff5928841b66da8614904cccae36fa3824be6809ae692af4f803aa253,"{'me', 'mm', 'mo', 'oh', 'am', 'or', 'rg', 'ha', 'ga', 'an', 'ed'}"
ad1b040f7a6cebf56b95f53928b1626b3260b7645edd0770cd23f6b069bc1ef2,"{'me', 'am', 'hi', 'es', 'ja', 'op', 'so', 'ie', 'ph'}"
9970535e5bf3691957aa51fe04a9d3e43eed961b3d3e389aabc972d2b0d71b1c,"{'me', 'lu', 'es', 'ja', 'uk', 'am', 'ke'}"
42ca2883da2a858a03466e8e1854fc28c34b4da9a000daf412933acb0214b772,"{'nn', 'co', 'ri', 'or', 'ds', 'ar', 'ic', 'no', 'ch', 'on', 'ha', 'rd'}"
9f4afbb7934c4f90a146844280b1589d6677b5e8d9d7b52b65f1575424c780bb,"{'me', 'mm', 'mo', 'oh', 'am', 'ri', 'ds', 'ar', 'ic', 'ch', 'ha', 'rd', 'ed'}"
a41b7dcf979081be3982fbdd8e3f7a0253d6f9c2633c3d9a3e745e4119dc10a0,"{'gr', 'mo', 'ce', 'ra', 'or', 'ac', 'rg', 'ga', 'an'}"
997ba3b1705bed440960422c10478d33a0eb080324148664b3ead3467cfa41ce,"{'ki', 'ng', 'le', 'eo', 'in'}"
a27c1c085ae38d9ff2c6eb588a6c00ba0d285d6b72e219c96f4fc9224d044829,"{'es', 'ch', 'rl', 'ki', 'ng', 'ha', 'le', 'ar', 'in'}"
6298a9ee1ccda18cb3f796a5d4ec2602fe9e1450453f634eac35a8cb25a71c72,"{'sc', 'ca', 'yo', 'ar', 'un', 'ng', 'ou', 'rl', 'le', 'tt', 'et'}"
534f19aec69994e07e68e50ad33d61741b2260e5c129a2eb45eda9522b0cd9b4,"{'la', 'ma', 'ar', 'ai', 'rk', 'cl', 'ie', 'is', 'si'}"
523c9920caafd45ec14755cf08e76e5362f97b5bb464b70d7a8671b6db2556c0,"{'to', 'ii', 'ey', 'ai', 'om', 'ba', 'ie'}"
5f60bd913a0ead0c113c7d6394415852c4a6b22db1fcc3f5e77da1f395fa09f6,"{'se', 'pa', 'te', 'ro', 'at', 'el', 'os'}"
f57ac75379121524a8f4f6d43f873c96ae390c1ed3357e2fc08b49dbb62e844d,"{'of', 'pa', 'te', 'fl', 'at', 'so', 'el', 'la'}"
1b5d3375cd50ad1dd32212515239aadbda4e8479062cf0463b07056214814f18,"{'hl', 'oe', 'ch', 'pa', 'te', 'at', 'el', 'lo'}"
e13ef6dc9182f20f53d467028f6272ccd5e69826fc0adadb5cab2062935ae6a8,"{'om', 'th', 'ho', 'mp', 'ps', 'on', 'ha', 'so', 'an', 'et'}"
aaa95fa2f335fa25edebb9b8493a8de9bcb5a41248d4898846c5c03321a52979,"{'om', 'ho', 'th', 'ld', 'ti', 'il', 'mp', 'da', 'ma', 'at', 'ps', 'on', 'so'}"
6b64cea4492410126df1a7444bc089a4084dd880fe151f5a66e56ac07fb28936,"{'om', 'ho', 'th', 'ie', 'mp', 'dd', 'ps', 'fr', 'ed', 'on', 're', 'so', 'di'}"
4278b6dd82c5ea2535b3f90679c2681db7442fc56044a850ff77261a7e79d2a1,"{'om', 'ho', 'th', 'am', 'be', 'mp', 'ps', 'er', 'on', 'so', 'mb'}"
